Date,Revenue,COGS
2023-05-15,4516183.93,3948902.26
2023-05-16,4655698.79,4093033.56
2023-05-17,5046306.62,4469641.19
2023-05-18,4875919.46,4393691.54
2023-05-19,4443235.9,4035293.94
2023-05-20,3509798.82,3176462.36
2023-05-21,3974548.3,3500575.84
2023-05-22,4609941.88,4116838.79
2023-05-23,4861776.19,4299220.85
2023-05-24,5635160.41,4920918.45
2023-05-25,5452606.42,5236366.53
2023-05-26,4739781.67,4692383.8533
2023-05-27,4029955.63,3869388.75
2023-05-28,4790012.97,4385385.07
2023-05-29,6012973.49,5653633.79
2023-05-30,7798670.24,7391062.81
2023-05-31,8550155.14,7890165.25
2023-06-01,7552462.83,7386643.62
2023-06-02,5890940.87,5832031.4613
2023-06-03,4124271.15,4083028.4384999997
2023-06-04,2512588.09,2487462.2090999996
2023-06-05,2408013.25,2383933.1175
2023-06-06,2497953.69,2472974.1530999998
2023-06-07,2901454.98,2872440.4302
2023-06-08,2982910.05,2953080.9494999996
2023-06-09,2761720.78,2734103.5722
2023-06-10,3125344.48,3094091.0352
2023-06-11,3447645.71,3413169.2528999997
2023-06-12,3483592.66,3448756.7334000003
2023-06-13,3567496.72,3531821.7528000004
2023-06-14,4008333.38,3968250.0461999997
2023-06-15,4105830.36,3955994.48
2023-06-16,3905974.45,3563429.88
2023-06-17,3892638.42,3678652.89
2023-06-18,4080753.93,3784498.1
2023-06-19,4152272.79,3881126.32
2023-06-20,4080214.91,3788226.29
2023-06-21,4644140.12,4330094.93
2023-06-22,4383343.36,4101753.86
2023-06-23,3769063.62,3408253.29
2023-06-24,4038371.04,3670048.38
2023-06-25,4441936.72,4001779.21
2023-06-26,4579515.08,4103213.73
2023-06-27,4877366.08,4689496.05
2023-06-28,6439188.72,6374796.8328
2023-06-29,6286538.9,6223673.511
2023-06-30,4631487.99,4585173.1101
2023-07-01,4542200.71,4496778.7029
2023-07-02,4163450.53,3927643.04
2023-07-03,3654235.85,3228233.59
2023-07-04,2439991.09,2266962.83
2023-07-05,2428027.33,2298322.53
2023-07-06,2560515.66,2423804.86
2023-07-07,2651026.59,2432899.51
2023-07-08,2695338.03,2547344.64
2023-07-09,2958792.9,2735750.76
2023-07-10,3139641.44,2838173.07
2023-07-11,3438705.94,3183340.7
2023-07-12,3511699.6,3401445.32
2023-07-13,3456004.38,3228969.21
2023-07-14,3297684.36,3045964.19
2023-07-15,3351257.38,3137195.92
2023-07-16,3571196.53,3198488.9
2023-07-17,3776233.63,3308528.53
2023-07-18,3683288.61,3294693.36
2023-07-19,3808035.47,3306166.52
2023-07-20,3584384.68,3207460.86
2023-07-21,3521013.06,3096437.44
2023-07-22,3283121.03,2810662.93
2023-07-23,3928878.31,3346547.42
2023-07-24,3994981.6,3539521.27
2023-07-25,3654785.38,3579637.56
2023-07-26,3957746.15,3843574.69
2023-07-27,4006477.96,3966413.1804
2023-07-28,4865209.87,4605537.34
2023-07-29,4374951.93,4167571.38
2023-07-30,4876491.45,4827726.5355
2023-07-31,5619341.96,5189449.17
2023-08-01,4553905.94,4071133.68
2023-08-02,3911188.53,3729978.66
2023-08-03,3312763.7,3279636.063
2023-08-04,3188690.12,3156803.2188
2023-08-05,2398499.55,2309767.2
2023-08-06,2627512.11,2367963.87
2023-08-07,2840111.49,2540122.11
2023-08-08,3105153.92,3074102.3808
2023-08-09,2958622.38,2865194.21
2023-08-10,2992063.84,2962143.2016
2023-08-11,3179611.13,3147815.0187
2023-08-12,2700978.38,2673968.5962
2023-08-13,2788975.01,2761085.2599
2023-08-14,2971269.22,2941556.5278000003
2023-08-15,3400233.69,3366231.3531
2023-08-16,3350940.07,3317430.6692999997
2023-08-17,3279227.36,3246435.0864
2023-08-18,3148386.84,3116902.9716
2023-08-19,2426702.2,2402435.1780000003
2023-08-20,2434069.41,2409728.7159
2023-08-21,2619440.21,2593245.8079
2023-08-22,3028114.59,2997833.4441
2023-08-23,2821854.7,2793636.153
2023-08-24,2960202.6,2930600.574
2023-08-25,3205266.74,3173214.0726
2023-08-26,3265429.61,3232775.3139
2023-08-27,3022444.63,2992220.1837
2023-08-28,4638407.31,4592023.2369
2023-08-29,6166528.07,6104862.7893
2023-08-30,5934697.38,5875350.4062
2023-08-31,5388746.71,5334859.2429
2023-09-01,3833281.04,3794948.2296
2023-09-02,2019430.2,1999235.898
2023-09-03,1675735.39,1658978.0361
2023-09-04,1894281.39,1844217.55
2023-09-05,2358999.64,2235335.32
2023-09-06,2441896.3,2320312.12
2023-09-07,2537971.61,2293252.78
2023-09-08,2853674.92,2683246.56
2023-09-09,2646368.1,2520669.58
2023-09-10,2675573.8,2494247.23
2023-09-11,3143755.71,2974848.04
2023-09-12,3334246.64,3192619.08
2023-09-13,3242698.75,3069671.92
2023-09-14,3007905.08,2752205.9
2023-09-15,3240562.58,3030866.31
2023-09-16,2663640.45,2634780.65
2023-09-17,2529769.32,2433642.43
2023-09-18,2593121.59,2564518.92
2023-09-19,2808854.59,2780766.0441
2023-09-20,2699836.96,2672838.5904
2023-09-21,2591326.26,2565412.9973999998
2023-09-22,2800574.18,2772568.4382
2023-09-23,2579524.32,2553729.0768
2023-09-24,2775548.88,2747793.3912
2023-09-25,3140333.18,3108929.8482000004
2023-09-26,3997203.32,3866489.38
2023-09-27,4223369.17,3908644.16
2023-09-28,4472980.04,4110724.04
2023-09-29,4334929.86,4291580.5614
2023-09-30,3448387.21,3413903.3379
2023-10-01,2822066.12,2644348.21
2023-10-02,2354416.0,2099834.32
2023-10-03,2150445.96,2046566.1
2023-10-04,2318726.14,2184127.91
2023-10-05,2219398.23,1963532.69
2023-10-06,2400017.37,2117939.46
2023-10-07,2453659.09,2088453.95
2023-10-08,2800070.85,2524738.19
2023-10-09,2845789.89,2705438.95
2023-10-10,2716382.78,2689218.9521999997
2023-10-11,2698083.98,2671103.1402
2023-10-12,2613030.0,2586899.7
2023-10-13,2635696.99,2609340.0201000003
2023-10-14,2729194.38,2701902.4362
2023-10-15,2804360.86,2776317.2514
2023-10-16,2760923.3,2733314.067
2023-10-17,2669271.56,2642578.8444
2023-10-18,2647969.08,2621489.3892
2023-10-19,2356177.99,2332616.2101000003
2023-10-20,2348816.68,2325328.5132
2023-10-21,2349336.55,2325843.1845
2023-10-22,2481517.53,2456702.3546999996
2023-10-23,2574848.23,2549099.7477
2023-10-24,2637796.7,2611418.733
2023-10-25,2895322.86,2866369.6314
2023-10-26,2764518.98,2736873.7902
2023-10-27,2989425.59,2959531.3340999996
2023-10-28,4018895.55,3978706.5944999997
2023-10-29,4480428.22,4387481.96
2023-10-30,4522933.42,4238086.69
2023-10-31,4824637.19,4776390.818100001
2023-11-01,3535510.81,3500155.7019
2023-11-02,2188675.1,2166788.349
2023-11-03,1823602.63,1805366.6036999999
2023-11-04,1735448.81,1712480.49
2023-11-05,2135015.81,1876525.93
2023-11-06,2434849.85,2135662.58
2023-11-07,2719493.54,2342914.76
2023-11-08,2775639.18,2352117.65
2023-11-09,2616369.8,2192300.44
2023-11-10,2526876.92,2218534.67
2023-11-11,2479308.98,2245779.95
2023-11-12,2529208.76,2326214.36
2023-11-13,2972716.46,2769794.32
2023-11-14,3107952.79,2866687.58
2023-11-15,2880552.2,2729353.36
2023-11-16,2505036.2,2479985.838
2023-11-17,2129765.13,2108467.4787
2023-11-18,1888031.44,1869151.1256
2023-11-19,2090209.47,2069307.3753
2023-11-20,2324321.44,2301078.2256
2023-11-21,2272297.26,2249574.2874
2023-11-22,2118769.2,2097581.5080000004
2023-11-23,1996944.65,1976975.2034999998
2023-11-24,1958357.98,1938774.4002
2023-11-25,2118184.11,2097002.2688999998
2023-11-26,2366900.57,2343231.5642999997
2023-11-27,2938220.61,2908838.4039
2023-11-28,3473390.26,3438656.3573999996
2023-11-29,3663928.3,3627289.017
2023-11-30,3126119.08,3094857.8892
2023-12-01,2120373.64,2099169.9036000003
2023-12-02,1518342.61,1503159.1839
2023-12-03,1407263.96,1393191.3203999999
2023-12-04,1469702.86,1455005.8314
2023-12-05,1697413.93,1651756.27
2023-12-06,1914093.87,1765134.48
2023-12-07,1719778.5,1597651.35
2023-12-08,1714673.07,1560414.29
2023-12-09,1918357.99,1778483.64
2023-12-10,2156051.23,1936076.59
2023-12-11,2378528.54,2124975.97
2023-12-12,2548197.11,2243849.44
2023-12-13,2711573.75,2356475.79
2023-12-14,2657564.05,2313019.99
2023-12-15,2393301.94,2002615.02
2023-12-16,2428633.47,2035361.99
2023-12-17,2500369.98,2233624.02
2023-12-18,2788239.37,2502190.95
2023-12-19,2882207.7,2480431.88
2023-12-20,2943344.4,2463786.12
2023-12-21,2821598.2,2375005.2
2023-12-22,2805851.05,2305578.02
2023-12-23,2854567.68,2292001.1
2023-12-24,2979988.03,2395843.97
2023-12-25,3272856.79,2619103.44
2023-12-26,3521403.47,2973930.84
2023-12-27,3584349.74,3022070.96
2023-12-28,4912874.17,4304556.08
2023-12-29,4734289.82,4243089.91
2023-12-30,4597484.67,4187801.05
2023-12-31,4588196.74,4079902.88
2024-01-01,3440412.09,2871823.86
2024-01-02,2689633.54,2009162.91
2024-01-03,2253022.93,1634560.22
2024-01-04,1927230.6,1406568.74
2024-01-05,1899220.9,1497844.07
2024-01-06,1905285.48,1566665.91
2024-01-07,2081641.57,1721836.29
2024-01-08,2309193.16,1930228.8
2024-01-09,2541703.56,2185372.74
2024-01-10,2738669.32,2205995.53
2024-01-11,2688210.38,2128407.74
2024-01-12,2647951.67,2123621.42
2024-01-13,2617629.56,2061065.43
2024-01-14,2705665.39,2214551.65
2024-01-15,2975319.05,2519260.32
2024-01-16,3254816.66,2699928.26
2024-01-17,3037268.76,2489086.55
2024-01-18,2851812.93,2324231.93
2024-01-19,2768614.1,2237370.81
2024-01-20,2753343.82,2238922.52
2024-01-21,3027090.68,2392352.22
2024-01-22,3281138.24,2696022.65
2024-01-23,3425017.8,2944813.24
2024-01-24,3361119.56,2874700.61
2024-01-25,3303013.76,2920916.64
2024-01-26,3355347.26,2996289.72
2024-01-27,3529742.24,3137416.9
2024-01-28,4675669.65,3882885.96
2024-01-29,5264009.45,4121921.68
2024-01-30,5577591.82,4304746.3
2024-01-31,5427374.31,4207841.36
2024-02-01,3963202.78,3230102.59
2024-02-02,2767489.05,2196109.67
2024-02-03,2591765.59,2026251.97
2024-02-04,2628520.24,2020953.3
2024-02-05,2913502.83,2203654.63
2024-02-06,3142059.44,2405473.31
2024-02-07,3226710.11,2585089.37
2024-02-08,3181524.94,2603147.31
2024-02-09,3312589.49,2712282.52
2024-02-10,3437297.88,2820304.82
2024-02-11,3802538.39,3024422.36
2024-02-12,4304433.94,3346812.67
2024-02-13,4667311.04,3593675.48
2024-02-14,4726519.79,3658381.28
2024-02-15,4411009.97,3378638.82
2024-02-16,4104450.82,3192264.86
2024-02-17,4179705.63,3320633.98
2024-02-18,4505846.8,3674392.84
2024-02-19,4966056.42,4005286.75
2024-02-20,5259037.42,4292719.85
2024-02-21,5238384.52,4405678.87
2024-02-22,4677705.42,3843042.28
2024-02-23,4442129.12,3631357.85
2024-02-24,4736312.52,3897740.24
2024-02-25,5634881.65,4685879.43
2024-02-26,6506737.99,5388981.02
2024-02-27,6914737.92,5743628.85
2024-02-28,7306855.04,5829823.38
2024-02-29,6469558.77,4889821.94
2024-03-01,4915153.39,3821789.65
2024-03-02,3001868.49,2628832.16
2024-03-03,2822886.14,2359636.4
2024-03-04,3356217.72,2626971.89
2024-03-05,3999130.44,3071189.7
2024-03-06,4712540.81,3613306.15
2024-03-07,4844379.67,3830015.68
2024-03-08,4488992.7,3699869.73
2024-03-09,4236514.02,3496486.24
2024-03-10,4402053.78,3580001.44
2024-03-11,4959072.83,3881060.27
2024-03-12,5496592.41,4467629.55
2024-03-13,6160084.15,5133874.97
2024-03-14,5517580.58,4554487.89
2024-03-15,4995880.17,4195440.53
2024-03-16,4729968.27,3628173.48
2024-03-17,4982648.52,3834278.53
2024-03-18,5665923.15,4321958.74
2024-03-19,6404161.38,5289636.03
2024-03-20,7349722.45,5855898.15
2024-03-21,7367454.82,5804048.89
2024-03-22,6416890.69,5280112.52
2024-03-23,5234817.78,4190439.92
2024-03-24,5270598.52,4363308.08
2024-03-25,6030725.41,5243931.39
2024-03-26,7003767.23,6261672.44
2024-03-27,8078278.25,7761771.86
2024-03-28,8393345.44,7459661.92
2024-03-29,10436179.44,8878561.23
2024-03-30,9941420.37,8657806.22
2024-03-31,9031853.45,7717182.69
2024-04-01,9431750.71,8457295.25
2024-04-02,8463766.97,7961990.9
2024-04-03,5208067.27,4605374.54
2024-04-04,3428090.03,3285086.61
2024-04-05,3581850.11,3097040.19
2024-04-06,3864806.55,3099714.79
2024-04-07,4377018.78,3284629.58
2024-04-08,5345036.27,3994306.2
2024-04-09,6334067.81,4609467.53
2024-04-10,6875251.11,4902374.01
2024-04-11,6307705.78,4409071.84
2024-04-12,5654011.95,4161117.65
2024-04-13,5817031.71,4325182.55
2024-04-14,6452105.23,4790479.56
2024-04-15,7068593.17,5151226.36
2024-04-16,7995364.44,5900570.88
2024-04-17,7831584.84,5964950.61
2024-04-18,7623827.98,5727556.5
2024-04-19,6480860.96,4802897.94
2024-04-20,6408876.66,4526109.73
2024-04-21,7155845.93,5272573.11
2024-04-22,7489419.03,5833847.7
2024-04-23,8737471.9,7033842.48
2024-04-24,9076013.2,7236750.63
2024-04-25,8534714.61,6597561.63
2024-04-26,7717733.14,6197009.25
2024-04-27,8287803.32,6707026.22
2024-04-28,9664571.74,7942861.94
2024-04-29,9846874.09,8099759.46
2024-04-30,10630635.91,9070706.63
2024-05-01,9919253.45,9251452.05
2024-05-02,7810707.26,7732600.1874
2024-05-03,4177034.57,3776852.38
2024-05-04,3377143.31,3343371.8769
2024-05-05,3540522.59,3443324.29
2024-05-06,4212096.15,3815754.99
2024-05-07,4762273.83,4145573.85
2024-05-08,5361801.86,4458426.04
2024-05-09,5415636.15,4595734.59
2024-05-10,4877650.15,4078810.35
2024-05-11,4870081.82,3931659.36
2024-05-12,5263775.02,4258943.86
2024-05-13,5925887.79,4671482.94
2024-05-14,6593331.69,5305926.04
2024-05-15,7339553.98,5546102.97
2024-05-16,7103534.17,5191946.26
2024-05-17,5865150.75,4279797.94
2024-05-18,5376660.18,4039917.2
2024-05-19,5767214.71,4219366.55
2024-05-20,7262548.45,5142997.67
2024-05-21,7534887.14,5508648.24
2024-05-22,8007600.64,6064292.2
2024-05-23,8125014.84,6127023.21
2024-05-24,7000323.33,5350366.34
2024-05-25,6161564.58,4530222.27
2024-05-26,6748795.98,5003296.54
2024-05-27,8323360.6,6357162.94
2024-05-28,10460484.65,8275042.16
2024-05-29,11642595.7,9524936.9
2024-05-30,11583356.06,9098986.95
2024-05-31,11147677.06,8406523.22
2024-06-01,9984961.14,7059962.55
2024-06-02,6525005.76,4967288.36
2024-06-03,5540904.27,4142571.32
2024-06-04,3792533.91,3717588.45
2024-06-05,3673360.41,3636626.8059
2024-06-06,3705789.05,3581193.37
2024-06-07,3751618.34,3269941.67
2024-06-08,4073216.88,3517025.44
2024-06-09,4886957.65,4076356.61
2024-06-10,5559372.52,4574723.9
2024-06-11,5604013.93,4870912.21
2024-06-12,5479992.47,4893695.91
2024-06-13,4681343.16,4634529.7284
2024-06-14,4549258.69,4184322.96
2024-06-15,4830745.41,4158865.14
2024-06-16,5667704.77,4599773.55
2024-06-17,6269204.67,5170236.52
2024-06-18,6452278.93,5164000.89
2024-06-19,7121334.07,5415112.22
2024-06-20,6098557.02,4767858.89
2024-06-21,5142827.67,4275620.79
2024-06-22,5151783.3,4223835.82
2024-06-23,5889157.63,4453090.58
2024-06-24,7052013.59,5385493.37
2024-06-25,7501162.92,5560091.98
2024-06-26,8159119.35,6232164.37
2024-06-27,8684999.06,6520907.05
2024-06-28,8564788.63,6770760.68
2024-06-29,8049012.9,6224148.17
2024-06-30,8362032.42,6653706.72
2024-07-01,8165387.2,6434839.23
